CEZARY,2014,1,474
OLIVIER,2014,1,449
MAREK,2014,1,404
ROBERT,2014,1,400
EMIL,2014,1,397
WITOLD,2014,1,384
KORNEL,2014,1,368
ALEX,2014,1,364
ALEKS,2014,1,361
TADEUSZ,2014,1,358
GRACJAN,2014,1,353
JERZY,2014,1,348
ANDRZEJ,2014,1,305
ARKADIUSZ,2014,1,282
MILAN,2014,1,253
JACEK,2014,1,241
MIESZKO,2014,1,241
NORBERT,2014,1,241
DORIAN,2014,1,238
BRAJAN,2014,1,236
STEFAN,2014,1,236
IWO,2014,1,233
GUSTAW,2014,1,226
KONSTANTY,2014,1,219
LEONARD,2014,1,219
ALEXANDER,2014,1,214
SEWERYN,2014,1,214
JULIUSZ,2014,1,206
RYSZARD,2014,1,205
JÓZEF,2014,1,187
KAZIMIERZ,2014,1,184
JĘDRZEJ,2014,1,170
CYPRIAN,2014,1,166
